#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ANXA5	FLNA	9606.ENSP00000296511	9606.ENSP00000358866	0	0	0	0	0.091	0.076	0.900	0.273	0.930
AOX1	EHHADH	9606.ENSP00000363832	9606.ENSP00000231887	0	0	0	0	0.062	0	0.900	0.175	0.915
AOX1	ADH1B	9606.ENSP00000363832	9606.ENSP00000306606	0	0	0	0	0.109	0	0.900	0.371	0.939
AOX1	NNMT	9606.ENSP00000363832	9606.ENSP00000441434	0	0	0	0	0.175	0	0.900	0.494	0.954
ASPM	DLGAP5	9606.ENSP00000356379	9606.ENSP00000247191	0	0	0	0	0.982	0	0	0.558	0.992
ASPM	NCAPG	9606.ENSP00000356379	9606.ENSP00000251496	0	0	0	0	0.991	0	0	0.528	0.995
ASPM	CCNB1	9606.ENSP00000356379	9606.ENSP00000256442	0	0	0	0	0.952	0.057	0	0.473	0.974
ASPM	KIF11	9606.ENSP00000356379	9606.ENSP00000260731	0	0	0	0	0.989	0.243	0	0.654	0.996
ASPM	CENPE	9606.ENSP00000356379	9606.ENSP00000265148	0	0	0	0	0.985	0.243	0	0.546	0.994
ASPM	ANLN	9606.ENSP00000356379	9606.ENSP00000265748	0	0	0	0	0.866	0.296	0	0.428	0.941
ASPM	PLK4	9606.ENSP00000356379	9606.ENSP00000270861	0	0	0	0	0.821	0.394	0	0.389	0.928
ASPM	CCNA2	9606.ENSP00000356379	9606.ENSP00000274026	0	0	0	0	0.976	0.057	0	0.544	0.988
ASPM	CCNB2	9606.ENSP00000356379	9606.ENSP00000288207	0	0	0	0	0.909	0.057	0	0.518	0.955
ASPM	MELK	9606.ENSP00000356379	9606.ENSP00000298048	0	0	0	0	0.924	0.075	0	0.450	0.958
ASPM	KIAA0101	9606.ENSP00000356379	9606.ENSP00000300035	0	0	0	0	0.907	0	0	0.475	0.949
ASPM	TPX2	9606.ENSP00000356379	9606.ENSP00000300403	0	0	0	0	0.966	0	0	0.458	0.981
ASPM	SMC4	9606.ENSP00000356379	9606.ENSP00000349961	0	0	0	0	0.958	0.667	0	0.275	0.989
ASPM	CENPF	9606.ENSP00000356379	9606.ENSP00000355922	0	0	0	0	0.962	0	0	0.629	0.985
ASPM	PTTG1	9606.ENSP00000356379	9606.ENSP00000377536	0	0	0	0	0.844	0	0	0.389	0.900
ASPM	CKS2	9606.ENSP00000356379	9606.ENSP00000364976	0	0	0	0	0.917	0	0	0.143	0.926
ASPM	CDCA3	9606.ENSP00000356379	9606.ENSP00000442068	0	0	0	0	0.918	0	0	0.376	0.947
ASPM	PBK	9606.ENSP00000356379	9606.ENSP00000428489	0	0	0	0	0.925	0.075	0	0.422	0.956
ASPM	HMMR	9606.ENSP00000356379	9606.ENSP00000377492	0	0	0	0	0.931	0	0	0.415	0.958
ASPM	KIF20A	9606.ENSP00000356379	9606.ENSP00000378356	0	0	0	0	0.915	0.252	0	0.591	0.971
ASPM	KIF4A	9606.ENSP00000356379	9606.ENSP00000363524	0	0	0	0	0.951	0.243	0	0.554	0.982
ASPM	TOP2A	9606.ENSP00000356379	9606.ENSP00000411532	0	0	0	0	0.968	0	0	0.605	0.987
ASPM	NUSAP1	9606.ENSP00000356379	9606.ENSP00000453403	0	0	0	0	0.979	0	0	0.602	0.991
ASPM	TTK	9606.ENSP00000356379	9606.ENSP00000358813	0	0	0	0	0.986	0.060	0	0.503	0.993
ASPM	CDK1	9606.ENSP00000356379	9606.ENSP00000378699	0	0	0	0	0.991	0.057	0	0.437	0.994
C1QB	TYROBP	9606.ENSP00000313967	9606.ENSP00000262629	0	0	0	0	0.826	0	0	0.455	0.901
C1QB	C1QC	9606.ENSP00000313967	9606.ENSP00000363770	0	0	0.426	0.927	0.990	0.907	0.900	0.949	0.999
C1QC	TYROBP	9606.ENSP00000363770	9606.ENSP00000262629	0	0	0	0	0.856	0	0	0.418	0.912
C1QC	C1QB	9606.ENSP00000363770	9606.ENSP00000313967	0	0	0.426	0.927	0.990	0.907	0.900	0.949	0.999
CA2	SLC4A4	9606.ENSP00000285379	9606.ENSP00000393557	0	0	0	0	0.062	0.290	0	0.972	0.980
CCNA2	DLGAP5	9606.ENSP00000274026	9606.ENSP00000247191	0	0	0	0	0.967	0	0	0.465	0.981
CCNA2	NCAPG	9606.ENSP00000274026	9606.ENSP00000251496	0	0	0	0	0.958	0	0	0.461	0.976
CCNA2	CCNB1	9606.ENSP00000274026	9606.ENSP00000256442	0	0	0	0.738	0.969	0.540	0.720	0.915	0.996
CCNA2	KIF11	9606.ENSP00000274026	9606.ENSP00000260731	0	0	0	0	0.976	0.139	0	0.526	0.989
CCNA2	CENPE	9606.ENSP00000274026	9606.ENSP00000265148	0	0	0	0	0.963	0.151	0	0.511	0.983
CCNA2	PLK4	9606.ENSP00000274026	9606.ENSP00000270861	0	0	0	0	0.829	0.082	0	0.441	0.904
CCNA2	SMC4	9606.ENSP00000274026	9606.ENSP00000349961	0	0	0	0	0.819	0.060	0	0.507	0.909
CCNA2	CDCA3	9606.ENSP00000274026	9606.ENSP00000442068	0	0	0	0	0.881	0	0	0.442	0.930
CCNA2	CENPF	9606.ENSP00000274026	9606.ENSP00000355922	0	0	0	0	0.909	0	0	0.499	0.952
CCNA2	KIF4A	9606.ENSP00000274026	9606.ENSP00000363524	0	0	0	0	0.921	0.139	0	0.382	0.954
CCNA2	TPX2	9606.ENSP00000274026	9606.ENSP00000300403	0	0	0	0	0.927	0	0	0.426	0.956
CCNA2	PTTG1	9606.ENSP00000274026	9606.ENSP00000377536	0	0	0	0	0.896	0	0	0.634	0.960
CCNA2	MELK	9606.ENSP00000274026	9606.ENSP00000298048	0	0	0	0	0.930	0.155	0	0.393	0.961
CCNA2	KIAA0101	9606.ENSP00000274026	9606.ENSP00000300035	0	0	0	0	0.959	0	0	0.249	0.967
CCNA2	PBK	9606.ENSP00000274026	9606.ENSP00000428489	0	0	0	0	0.949	0.103	0	0.361	0.968
CCNA2	KIF20A	9606.ENSP00000274026	9606.ENSP00000378356	0	0	0	0	0.938	0.139	0	0.468	0.969
CCNA2	TOP2A	9606.ENSP00000274026	9606.ENSP00000411532	0	0	0	0	0.967	0.056	0	0.575	0.985
CCNA2	ASPM	9606.ENSP00000274026	9606.ENSP00000356379	0	0	0	0	0.976	0.057	0	0.544	0.988
CCNA2	TTK	9606.ENSP00000274026	9606.ENSP00000358813	0	0	0	0	0.979	0.067	0	0.485	0.989
CCNA2	CCNB2	9606.ENSP00000274026	9606.ENSP00000288207	0	0	0	0.743	0.968	0.181	0.540	0.837	0.989
CCNA2	NUSAP1	9606.ENSP00000274026	9606.ENSP00000453403	0	0	0	0	0.981	0	0	0.455	0.989
CCNA2	CKS2	9606.ENSP00000274026	9606.ENSP00000364976	0	0	0	0	0.834	0.903	0.540	0.554	0.996
CCNA2	CDK1	9606.ENSP00000274026	9606.ENSP00000378699	0	0.007	0	0	0.985	0.929	0.900	0.992	0.999
CCNB1	DLGAP5	9606.ENSP00000256442	9606.ENSP00000247191	0	0	0	0	0.976	0	0	0.525	0.988
CCNB1	NCAPG	9606.ENSP00000256442	9606.ENSP00000251496	0	0	0	0	0.868	0	0.900	0.621	0.994
CCNB1	CDCA3	9606.ENSP00000256442	9606.ENSP00000442068	0	0	0	0	0.846	0	0	0.460	0.913
CCNB1	KIAA0101	9606.ENSP00000256442	9606.ENSP00000300035	0	0	0	0	0.892	0	0	0.308	0.922
CCNB1	NUSAP1	9606.ENSP00000256442	9606.ENSP00000453403	0	0	0	0	0.884	0	0	0.504	0.940
CCNB1	CENPE	9606.ENSP00000256442	9606.ENSP00000265148	0	0	0	0	0.829	0.139	0	0.658	0.945
CCNB1	TTK	9606.ENSP00000256442	9606.ENSP00000358813	0	0	0	0	0.875	0.103	0	0.623	0.954
CCNB1	LMNA	9606.ENSP00000256442	9606.ENSP00000357283	0	0.015	0	0	0.145	0	0.900	0.525	0.955
CCNB1	KIF4A	9606.ENSP00000256442	9606.ENSP00000363524	0	0	0	0	0.888	0.139	0	0.586	0.957
CCNB1	MELK	9606.ENSP00000256442	9606.ENSP00000298048	0	0	0	0	0.921	0.183	0	0.471	0.963
CCNB1	TPX2	9606.ENSP00000256442	9606.ENSP00000300403	0	0	0	0	0.945	0	0	0.523	0.973
CCNB1	ASPM	9606.ENSP00000256442	9606.ENSP00000356379	0	0	0	0	0.952	0.057	0	0.473	0.974
CCNB1	PBK	9606.ENSP00000256442	9606.ENSP00000428489	0	0	0	0	0.936	0.263	0	0.494	0.974
CCNB1	SMC4	9606.ENSP00000256442	9606.ENSP00000349961	0	0	0	0	0.617	0.060	0.900	0.428	0.976
CCNB1	PTTG1	9606.ENSP00000256442	9606.ENSP00000377536	0	0	0	0	0.929	0	0	0.792	0.984
CCNB1	CENPF	9606.ENSP00000256442	9606.ENSP00000355922	0	0	0	0	0.849	0	0.720	0.661	0.984
CCNB1	KIF20A	9606.ENSP00000256442	9606.ENSP00000378356	0	0	0	0	0.964	0.139	0	0.611	0.986
CCNB1	KIF11	9606.ENSP00000256442	9606.ENSP00000260731	0	0	0	0	0.935	0.248	0	0.758	0.987
CCNB1	TOP2A	9606.ENSP00000256442	9606.ENSP00000411532	0	0	0	0	0.964	0.056	0	0.689	0.988
CCNB1	CCNA2	9606.ENSP00000256442	9606.ENSP00000274026	0	0	0	0.738	0.969	0.540	0.720	0.915	0.996
CCNB1	CCNB2	9606.ENSP00000256442	9606.ENSP00000288207	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB1	CDK1	9606.ENSP00000256442	9606.ENSP00000378699	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CCNB1	CKS2	9606.ENSP00000256442	9606.ENSP00000364976	0	0	0	0	0.880	0.988	0.540	0.703	0.999
CCNB2	DLGAP5	9606.ENSP00000288207	9606.ENSP00000247191	0	0	0	0	0.976	0	0	0.493	0.987
CCNB2	NCAPG	9606.ENSP00000288207	9606.ENSP00000251496	0	0	0	0	0.936	0	0.900	0.517	0.996
CCNB2	CCNB1	9606.ENSP00000288207	9606.ENSP00000256442	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB2	KIF11	9606.ENSP00000288207	9606.ENSP00000260731	0	0	0	0	0.964	0.248	0	0.733	0.992
CCNB2	CENPE	9606.ENSP00000288207	9606.ENSP00000265148	0	0	0	0	0.871	0.139	0	0.580	0.949
CCNB2	PLK4	9606.ENSP00000288207	9606.ENSP00000270861	0	0	0	0	0.801	0.082	0	0.517	0.904
CCNB2	CCNA2	9606.ENSP00000288207	9606.ENSP00000274026	0	0	0	0.743	0.968	0.181	0.540	0.837	0.989
CCNB2	KIAA0101	9606.ENSP00000288207	9606.ENSP00000300035	0	0	0	0	0.936	0	0	0.294	0.953
CCNB2	CDCA3	9606.ENSP00000288207	9606.ENSP00000442068	0	0	0	0	0.912	0	0	0.511	0.955
CCNB2	ASPM	9606.ENSP00000288207	9606.ENSP00000356379	0	0	0	0	0.909	0.057	0	0.518	0.955
CCNB2	CENPF	9606.ENSP00000288207	9606.ENSP00000355922	0	0	0	0	0.901	0	0	0.588	0.957
CCNB2	MELK	9606.ENSP00000288207	9606.ENSP00000298048	0	0	0	0	0.918	0.183	0	0.523	0.965
CCNB2	TPX2	9606.ENSP00000288207	9606.ENSP00000300403	0	0	0	0	0.934	0	0	0.500	0.965
CCNB2	KIF4A	9606.ENSP00000288207	9606.ENSP00000363524	0	0	0	0	0.922	0.139	0	0.534	0.966
CCNB2	PBK	9606.ENSP00000288207	9606.ENSP00000428489	0	0	0	0	0.950	0.103	0	0.391	0.970
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.934	0	0	0.631	0.974
CCNB2	SMC4	9606.ENSP00000288207	9606.ENSP00000349961	0	0	0	0	0.607	0.060	0.900	0.438	0.976
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.935	0.103	0	0.655	0.978
CCNB2	NUSAP1	9606.ENSP00000288207	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.563	0.980
CCNB2	KIF20A	9606.ENSP00000288207	9606.ENSP00000378356	0	0	0	0	0.952	0.139	0	0.624	0.983
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.969	0.056	0	0.714	0.991
CCNB2	CKS2	9606.ENSP00000288207	9606.ENSP00000364976	0	0	0	0	0.919	0.859	0.540	0.699	0.998
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CD14	EHHADH	9606.ENSP00000304236	9606.ENSP00000231887	0	0	0	0	0	0	0.900	0	0.900
CD14	LY96	9606.ENSP00000304236	9606.ENSP00000284818	0	0	0	0	0.152	0	0.900	0.888	0.989
CD14	LY86	9606.ENSP00000304236	9606.ENSP00000369286	0	0	0	0	0.330	0	0.900	0.403	0.956
CD300E	TYROBP	9606.ENSP00000376395	9606.ENSP00000262629	0	0	0	0	0.224	0.242	0.600	0.776	0.940
CD74	HLA-DPB1	9606.ENSP00000009530	9606.ENSP00000408146	0	0	0	0	0.350	0.387	0.600	0.582	0.924
CD74	CXCR4	9606.ENSP00000009530	9606.ENSP00000386884	0	0	0	0	0.098	0.270	0	0.988	0.991
CD74	HLA-DRB1	9606.ENSP00000009530	9606.ENSP00000353099	0	0	0	0	0.871	0.173	0.900	0.535	0.994
CD74	MIF	9606.ENSP00000009530	9606.ENSP00000215754	0	0	0	0	0	0.270	0.600	0.989	0.996
CDCA3	DLGAP5	9606.ENSP00000442068	9606.ENSP00000247191	0	0	0	0	0.891	0	0	0.471	0.940
CDCA3	CCNB1	9606.ENSP00000442068	9606.ENSP00000256442	0	0	0	0	0.846	0	0	0.460	0.913
CDCA3	KIF11	9606.ENSP00000442068	9606.ENSP00000260731	0	0	0	0	0.878	0	0	0.467	0.932
CDCA3	CENPE	9606.ENSP00000442068	9606.ENSP00000265148	0	0	0	0	0.885	0	0	0.327	0.919
CDCA3	CCNA2	9606.ENSP00000442068	9606.ENSP00000274026	0	0	0	0	0.881	0	0	0.442	0.930
CDCA3	CCNB2	9606.ENSP00000442068	9606.ENSP00000288207	0	0	0	0	0.912	0	0	0.511	0.955
CDCA3	KIAA0101	9606.ENSP00000442068	9606.ENSP00000300035	0	0	0	0	0.867	0	0	0.632	0.949
CDCA3	TPX2	9606.ENSP00000442068	9606.ENSP00000300403	0	0	0	0	0.871	0	0	0.345	0.912
CDCA3	ASPM	9606.ENSP00000442068	9606.ENSP00000356379	0	0	0	0	0.918	0	0	0.376	0.947
CDCA3	TTK	9606.ENSP00000442068	9606.ENSP00000358813	0	0	0	0	0.887	0	0	0.338	0.922
CDCA3	KIF4A	9606.ENSP00000442068	9606.ENSP00000363524	0	0	0	0	0.872	0	0	0.334	0.911
CDCA3	PTTG1	9606.ENSP00000442068	9606.ENSP00000377536	0	0	0	0	0.841	0	0	0.407	0.901
CDCA3	KIF20A	9606.ENSP00000442068	9606.ENSP00000378356	0	0	0	0	0.895	0	0	0.503	0.945
CDCA3	CDK1	9606.ENSP00000442068	9606.ENSP00000378699	0	0	0	0	0.942	0	0	0.572	0.974
CDCA3	TOP2A	9606.ENSP00000442068	9606.ENSP00000411532	0	0	0	0	0.943	0	0	0.464	0.968
CDCA3	PBK	9606.ENSP00000442068	9606.ENSP00000428489	0	0	0	0	0.938	0	0	0.367	0.959
CDCA3	NUSAP1	9606.ENSP00000442068	9606.ENSP00000453403	0	0	0	0	0.883	0	0	0.511	0.940
CDK1	DLGAP5	9606.ENSP00000378699	9606.ENSP00000247191	0	0	0	0	0.991	0.347	0	0.505	0.996
CDK1	NCAPG	9606.ENSP00000378699	9606.ENSP00000251496	0	0	0	0	0.992	0.281	0.900	0.538	0.999
CDK1	CCNB1	9606.ENSP00000378699	9606.ENSP00000256442	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CDK1	KIF11	9606.ENSP00000378699	9606.ENSP00000260731	0	0	0	0	0.987	0.559	0	0.835	0.998
CDK1	CENPE	9606.ENSP00000378699	9606.ENSP00000265148	0	0	0	0	0.970	0.162	0	0.683	0.991
CDK1	ANLN	9606.ENSP00000378699	9606.ENSP00000265748	0	0	0	0	0.869	0	0	0.547	0.938
CDK1	CCNA2	9606.ENSP00000378699	9606.ENSP00000274026	0	0.007	0	0	0.985	0.929	0.900	0.992	0.999
CDK1	CCNB2	9606.ENSP00000378699	9606.ENSP00000288207	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CDK1	MELK	9606.ENSP00000378699	9606.ENSP00000298048	0	0	0	0.711	0.982	0.078	0	0.500	0.985
CDK1	KIAA0101	9606.ENSP00000378699	9606.ENSP00000300035	0	0	0	0	0.942	0	0	0.283	0.956
CDK1	TPX2	9606.ENSP00000378699	9606.ENSP00000300403	0	0	0	0	0.927	0	0	0.572	0.967
CDK1	SMC4	9606.ENSP00000378699	9606.ENSP00000349961	0	0	0	0	0.906	0.321	0.900	0.520	0.996
CDK1	CENPF	9606.ENSP00000378699	9606.ENSP00000355922	0	0	0	0	0.858	0	0	0.575	0.937
CDK1	ASPM	9606.ENSP00000378699	9606.ENSP00000356379	0	0	0	0	0.991	0.057	0	0.437	0.994
CDK1	LMNA	9606.ENSP00000378699	9606.ENSP00000357283	0	0	0	0	0.108	0.213	0.900	0.555	0.964
CDK1	TTK	9606.ENSP00000378699	9606.ENSP00000358813	0	0	0	0.650	0.990	0.130	0	0.599	0.993
CDK1	KIF4A	9606.ENSP00000378699	9606.ENSP00000363524	0	0	0	0	0.942	0.152	0	0.668	0.982
CDK1	CKS2	9606.ENSP00000378699	9606.ENSP00000364976	0	0	0	0	0.965	0.994	0.540	0.946	0.999
CDK1	HMMR	9606.ENSP00000378699	9606.ENSP00000377492	0	0	0	0	0.926	0	0	0.325	0.948
CDK1	PTTG1	9606.ENSP00000378699	9606.ENSP00000377536	0	0	0	0	0.941	0.213	0	0.736	0.986
CDK1	KIF20A	9606.ENSP00000378699	9606.ENSP00000378356	0	0	0	0	0.964	0.152	0	0.583	0.986
CDK1	CDCA3	9606.ENSP00000378699	9606.ENSP00000442068	0	0	0	0	0.942	0	0	0.572	0.974
CDK1	NUSAP1	9606.ENSP00000378699	9606.ENSP00000453403	0	0	0	0	0.992	0	0	0.462	0.995
CDK1	TOP2A	9606.ENSP00000378699	9606.ENSP00000411532	0	0	0	0	0.988	0.225	0	0.672	0.996
CDK1	PBK	9606.ENSP00000378699	9606.ENSP00000428489	0	0	0	0	0.989	0.474	0	0.784	0.998
CENPE	DLGAP5	9606.ENSP00000265148	9606.ENSP00000247191	0	0	0	0	0.974	0.056	0	0.538	0.987
CENPE	NCAPG	9606.ENSP00000265148	9606.ENSP00000251496	0	0	0	0	0.967	0.077	0	0.405	0.980
CENPE	CCNB1	9606.ENSP00000265148	9606.ENSP00000256442	0	0	0	0	0.829	0.139	0	0.658	0.945
CENPE	KIF11	9606.ENSP00000265148	9606.ENSP00000260731	0	0	0	0.624	0.969	0.369	0.500	0.903	0.993
CENPE	PLK4	9606.ENSP00000265148	9606.ENSP00000270861	0	0	0	0	0.780	0.369	0	0.422	0.912
CENPE	CDCA3	9606.ENSP00000265148	9606.ENSP00000442068	0	0	0	0	0.885	0	0	0.327	0.919
CENPE	TPX2	9606.ENSP00000265148	9606.ENSP00000300403	0	0	0	0	0.887	0	0	0.508	0.942
CENPE	CCNB2	9606.ENSP00000265148	9606.ENSP00000288207	0	0	0	0	0.871	0.139	0	0.580	0.949
CENPE	SMC4	9606.ENSP00000265148	9606.ENSP00000349961	0	0	0	0	0.940	0.122	0	0.418	0.967
CENPE	KIF4A	9606.ENSP00000265148	9606.ENSP00000363524	0	0	0	0.631	0.917	0	0.500	0.800	0.969
CENPE	NUSAP1	9606.ENSP00000265148	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.427	0.974
CENPE	KIF20A	9606.ENSP00000265148	9606.ENSP00000378356	0	0	0	0.572	0.923	0.270	0.500	0.643	0.977
CENPE	TOP2A	9606.ENSP00000265148	9606.ENSP00000411532	0	0	0	0	0.959	0	0	0.538	0.980
CENPE	CCNA2	9606.ENSP00000265148	9606.ENSP00000274026	0	0	0	0	0.963	0.151	0	0.511	0.983
CENPE	CDK1	9606.ENSP00000265148	9606.ENSP00000378699	0	0	0	0	0.970	0.162	0	0.683	0.991
CENPE	TTK	9606.ENSP00000265148	9606.ENSP00000358813	0	0	0	0	0.983	0.150	0	0.583	0.993
CENPE	ASPM	9606.ENSP00000265148	9606.ENSP00000356379	0	0	0	0	0.985	0.243	0	0.546	0.994
CENPE	CENPF	9606.ENSP00000265148	9606.ENSP00000355922	0	0	0	0	0.958	0.192	0	0.891	0.995
CENPF	DLGAP5	9606.ENSP00000355922	9606.ENSP00000247191	0	0	0	0	0.931	0	0	0.568	0.969
CENPF	NCAPG	9606.ENSP00000355922	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.525	0.961
CENPF	CCNB1	9606.ENSP00000355922	9606.ENSP00000256442	0	0	0	0	0.849	0	0.720	0.661	0.984
CENPF	KIF11	9606.ENSP00000355922	9606.ENSP00000260731	0	0	0	0	0.925	0	0	0.563	0.966
CENPF	CENPE	9606.ENSP00000355922	9606.ENSP00000265148	0	0	0	0	0.958	0.192	0	0.891	0.995
CENPF	ANLN	9606.ENSP00000355922	9606.ENSP00000265748	0	0	0	0	0.805	0.270	0	0.512	0.924
CENPF	CCNA2	9606.ENSP00000355922	9606.ENSP00000274026	0	0	0	0	0.909	0	0	0.499	0.952
CENPF	CCNB2	9606.ENSP00000355922	9606.ENSP00000288207	0	0	0	0	0.901	0	0	0.588	0.957
CENPF	MELK	9606.ENSP00000355922	9606.ENSP00000298048	0	0	0	0	0.874	0	0	0.508	0.935
CENPF	TPX2	9606.ENSP00000355922	9606.ENSP00000300403	0	0	0	0	0.892	0	0	0.559	0.950
CENPF	KIF4A	9606.ENSP00000355922	9606.ENSP00000363524	0	0	0	0	0.842	0	0	0.500	0.917
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.880	0	0	0.459	0.932
CENPF	CDK1	9606.ENSP00000355922	9606.ENSP00000378699	0	0	0	0	0.858	0	0	0.575	0.937
CENPF	PTTG1	9606.ENSP00000355922	9606.ENSP00000377536	0	0	0	0	0.856	0	0	0.608	0.941
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.916	0	0	0.459	0.952
CENPF	KIF20A	9606.ENSP00000355922	9606.ENSP00000378356	0	0	0	0	0.926	0	0	0.522	0.963
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.935	0	0	0.517	0.967
CENPF	NUSAP1	9606.ENSP00000355922	9606.ENSP00000453403	0	0	0	0	0.950	0	0	0.561	0.977
CENPF	ASPM	9606.ENSP00000355922	9606.ENSP00000356379	0	0	0	0	0.962	0	0	0.629	0.985
CENPF	TOP2A	9606.ENSP00000355922	9606.ENSP00000411532	0	0	0	0	0.963	0	0	0.641	0.986
CKS2	NCAPG	9606.ENSP00000364976	9606.ENSP00000251496	0	0	0	0	0.918	0	0	0.375	0.946
CKS2	CCNB1	9606.ENSP00000364976	9606.ENSP00000256442	0	0	0	0	0.880	0.988	0.540	0.703	0.999
CKS2	CCNA2	9606.ENSP00000364976	9606.ENSP00000274026	0	0	0	0	0.834	0.903	0.540	0.554	0.996
CKS2	CCNB2	9606.ENSP00000364976	9606.ENSP00000288207	0	0	0	0	0.919	0.859	0.540	0.699	0.998
CKS2	ASPM	9606.ENSP00000364976	9606.ENSP00000356379	0	0	0	0	0.917	0	0	0.143	0.926
CKS2	TTK	9606.ENSP00000364976	9606.ENSP00000358813	0	0	0	0	0.870	0.104	0	0.459	0.931
CKS2	TOP2A	9606.ENSP00000364976	9606.ENSP00000411532	0	0	0	0	0.824	0	0	0.497	0.908
CKS2	PTTG1	9606.ENSP00000364976	9606.ENSP00000377536	0	0	0	0	0.848	0	0	0.438	0.911
CKS2	NUSAP1	9606.ENSP00000364976	9606.ENSP00000453403	0	0	0	0	0.849	0	0	0.511	0.923
CKS2	CDK1	9606.ENSP00000364976	9606.ENSP00000378699	0	0	0	0	0.965	0.994	0.540	0.946	0.999
CMIP	FLNA	9606.ENSP00000446100	9606.ENSP00000358866	0	0	0	0	0	0.270	0	0.887	0.914
